2097222,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2097226
2097222,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2097226
2097222,5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2097226
2097222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097226
2097222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097226
2097222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097226
2097222,5,0,0,0,0,0,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,0,0,0,7,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,14,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,20,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,21,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,0,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,0,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,8,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,9,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,20,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,21,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,0,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,0,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,8,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,5,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,2097227,5,0,0,0,5,2097226
2097222,5,0,0,0,0,0,10,13,0,0,11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,0,0,0,5,2097226
2097222,5,0,0,0,0,0,20,20,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,5,2097226
2097222,5,0,0,0,0,0,21,21,0,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,5,2097226
2097222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2097226
2097222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2097226
2097222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2097226
2097222,10,6,6,6,6,6,6,6,6,6,6,6,8,0,0,0,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,2097226
2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224,2097224
