2097169,2097157,20971527,2097157,2097157,2097157,2097157,2097157,2097157,2097157,2097157,2097157,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,7,6,6,6,6,9,0,0,10,6,16,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,5,20,20,20,20,20,0,0,20,20,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,5,21,21,21,21,21,0,0,21,21,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,9,0,0,0,0,0,0,0,0,0,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,20,0,0,0,0,0,0,0,0,0,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,21,0,0,0,0,0,0,0,0,0,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,0,0,0,0,0,0,0,0,0,0,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,0,0,0,0,0,0,0,0,0,0,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,8,0,0,0,0,0,0,0,0,0,5,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,17,6,13,0,0,11,6,6,6,6,9,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171,2097171
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097169,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097170,2097152,2097152,2097152,2097152,2097152
